"";"p_val";"avg_log2FC";"pct.1";"pct.2";"p_val_adj";"cluster";"gene"
"Mtch1";0,00109861127877415;0,899311363277992;0,15;0,103;1;"P7";"Mtch1"
"Nlgn3";0,00111114582243831;0,908534079836287;0,107;0,054;1;"P7";"Nlgn3"
"Trim24";0,00112488088349186;1,11565456346409;0,105;0,062;1;"P7";"Trim24"
"Atp1b1";0,00113825215991788;0,294945058190966;0,597;0,55;1;"P7";"Atp1b1"
"Rhob";0,0011601112463433;1,61238004879329;0,045;0,013;1;"P7";"Rhob"
"Tmem238";0,0011811682766927;5,71758589880349;0,014;0;1;"P7";"Tmem238"
"Kcnip1";0,00118116827669299;5,83330680283316;0,014;0;1;"P7";"Kcnip1"
"Stk32b";0,00118116827669299;5,74030235334758;0,014;0;1;"P7";"Stk32b"
"Drd1";0,0011811682766931;6,01014295246083;0,014;0;1;"P7";"Drd1"
"Ddx28";0,00118116827669314;5,80223215555132;0,014;0;1;"P7";"Ddx28"
"Gm17750";0,00118116827669314;5,65564423269822;0,014;0;1;"P7";"Gm17750"
"Pappa2";0,00118116827669314;5,63629707711835;0,014;0;1;"P7";"Pappa2"
"Mvk";0,00118349700941941;1,51866198676036;0,053;0,017;1;"P7";"Mvk"
"Pld2";0,00119148170140524;2,13796297301599;0,038;0,009;1;"P7";"Pld2"
"Erc2";0,00119338004347049;0,507878819731854;0,249;0,172;1;"P7";"Erc2"
"Wwc2";0,00120169449459776;1,06479530180071;0,089;0,041;1;"P7";"Wwc2"
"Ska2";0,00120343126655835;3,16820005047154;0,029;0,004;1;"P7";"Ska2"
"Kdelr1";0,00120519552911946;1,0192457023267;0,072;0,03;1;"P7";"Kdelr1"
"Polr2j";0,00120828627869929;2,02352285789674;0,048;0,015;1;"P7";"Polr2j"
"Srsf2";0,00120923797449381;0,667807078727275;0,225;0,159;1;"P7";"Srsf2"
"Cox7c";0,00121836629994794;0,532441764352783;0,263;0,218;1;"P7";"Cox7c"
"Timm13";0,00122320931403219;1,16603955022088;0,105;0,06;1;"P7";"Timm13"
"Rhou";0,00123159903397852;0,882937520796395;0,126;0,069;1;"P7";"Rhou"
"Csgalnact1";0,00124041541395297;1,95604763422073;0,055;0,024;1;"P7";"Csgalnact1"
"Anapc5";0,00124745050030429;0,457072937777075;0,3;0,226;1;"P7";"Anapc5"
"Sbf2";0,00125991035417504;0,598344650736659;0,181;0,147;1;"P7";"Sbf2"
"Clstn1";0,00126483456240455;0,606749537832363;0,243;0,17;1;"P7";"Clstn1"
"Cul7";0,00127148888137914;2,1054767553871;0,048;0,017;1;"P7";"Cul7"
"Rabac1";0,0012729763141557;0,876809410005063;0,132;0,075;1;"P7";"Rabac1"
"Tomm20";0,00128785792301365;0,993559149690786;0,133;0,078;1;"P7";"Tomm20"
"Tspan6";0,00129519893338783;2,46334496352134;0,037;0,009;1;"P7";"Tspan6"
"Pafah1b2";0,00129599294425886;1,48238763299266;0,075;0,041;1;"P7";"Pafah1b2"
"Ipo9";0,00129616011865409;0,917815988333738;0,114;0,06;1;"P7";"Ipo9"
"Chchd6";0,00130698356445378;1,52453490520837;0,067;0,03;1;"P7";"Chchd6"
"Atp1b2";0,00131332059695208;1,33986065132829;0,044;0,013;1;"P7";"Atp1b2"
"Elovl4";0,00132348939332208;1,18557539670936;0,082;0,037;1;"P7";"Elovl4"
"Abcb10";0,00133046690633087;2,53156264463931;0,039;0,011;1;"P7";"Abcb10"
"Capns1";0,00134370203162295;1,18180138822552;0,093;0,047;1;"P7";"Capns1"
"B4galnt1";0,00135607743471819;1,05841806078435;0,125;0,078;1;"P7";"B4galnt1"
"Rpl31";0,00135876153873167;0,549460184424366;0,173;0,153;1;"P7";"Rpl31"
"Nbdy";0,00139028553335747;2,06243547766787;0,037;0,009;1;"P7";"Nbdy"
"Fads1";0,00140100211817807;1,91968007836213;0,052;0,022;1;"P7";"Fads1"
"Sfr1";0,00140911270323964;1,05048421368164;0,107;0,056;1;"P7";"Sfr1"
"Cct2";0,0014142656189131;1,39645838058863;0,086;0,045;1;"P7";"Cct2"
"2410015M20Rik";0,00141898204140913;1,73137556768559;0,061;0,024;1;"P7";"2410015M20Rik"
"Snrpd3";0,00145299137686102;2,24817281403073;0,041;0,011;1;"P7";"Snrpd3"
"Nipa1";0,00145340230237813;1,50634658655931;0,058;0,022;1;"P7";"Nipa1"
"Plscr3";0,00146718432570389;1,19913408587823;0,082;0,056;1;"P7";"Plscr3"
"Ndufb6";0,00147774366405926;1,5980497098591;0,064;0,026;1;"P7";"Ndufb6"
"Kit";0,00147964644353187;5,74423498402386;0,013;0;1;"P7";"Kit"
"Gprin2";0,00147964644353287;5,8039729654445;0,013;0;1;"P7";"Gprin2"
"Pth1r";0,00147964644353296;5,88268011446377;0,013;0;1;"P7";"Pth1r"
"Psmb5";0,0014796751008513;1,31013984471635;0,082;0,045;1;"P7";"Psmb5"
"Cntnap5a";0,001483577538576;0,44507623729104;0,312;0,282;1;"P7";"Cntnap5a"
"Bex2";0,00150322953803513;0,744528362748461;0,181;0,125;1;"P7";"Bex2"
"Scaper";0,00150827465592992;0,924273754101745;0,124;0,069;1;"P7";"Scaper"
"Klf5";0,00151366660441466;4,22073098106018;0,023;0,002;1;"P7";"Klf5"
"Smim7";0,0015165570665445;0,420982240226194;0,058;0,028;1;"P7";"Smim7"
"Rex1bd";0,00151973258564424;1,25864511178596;0,086;0,043;1;"P7";"Rex1bd"
"Snn";0,00155115279575463;0,889970481360189;0,121;0,067;1;"P7";"Snn"
"Rtl6";0,0015679859015483;2,70483005242317;0,032;0,006;1;"P7";"Rtl6"
"Vgll4";0,00160249106797926;0,857331887480581;0,056;0,022;1;"P7";"Vgll4"
"Mvb12b";0,00161976907904009;1,10656044968824;0,075;0,032;1;"P7";"Mvb12b"
"Zc3h7b";0,00163993555921321;0,672890776170852;0,115;0,099;1;"P7";"Zc3h7b"
"Pak6";0,00165011070284972;1,00185464527901;0,122;0,071;1;"P7";"Pak6"
"Plxnb1";0,0016574095954183;2,04263309892511;0,037;0,009;1;"P7";"Plxnb1"
"Cib2";0,00165790438472965;2,10403631676312;0,037;0,009;1;"P7";"Cib2"
"Lrfn1";0,00169779419203338;1,48901623473959;0,055;0,019;1;"P7";"Lrfn1"
"Celf6";0,00170497196400982;1,33341954223721;0,051;0,017;1;"P7";"Celf6"
"Pih1d1";0,00171701360600656;2,61750377721272;0,036;0,009;1;"P7";"Pih1d1"
"1700001L19Rik";0,00172503602900491;3,68283314442375;0,027;0,004;1;"P7";"1700001L19Rik"
"Atp5j2";0,00173827961207182;0,746324119861087;0,178;0,129;1;"P7";"Atp5j2"
"Xkr4";0,00175557406671338;1,26695593386718;0,065;0,026;1;"P7";"Xkr4"
"Psmb3";0,00179422139357364;0,968346002715989;0,063;0,026;1;"P7";"Psmb3"
"Rpl30";0,00181383169098522;0,391557812276544;0,243;0,168;1;"P7";"Rpl30"
"Hopx";0,00185422438745825;5,78139370393685;0,013;0;1;"P7";"Hopx"
"Tes";0,00185422438745837;5,43495786356601;0,013;0;1;"P7";"Tes"
"Aloxe3";0,00185422438745895;5,56138134104038;0,013;0;1;"P7";"Aloxe3"
"C1qtnf6";0,001854224387459;5,42772767070031;0,013;0;1;"P7";"C1qtnf6"
"Tkfc";0,00185422438745923;5,61130330388693;0,013;0;1;"P7";"Tkfc"
"Phf20";0,00187835643012769;1,00245820376664;0,11;0,06;1;"P7";"Phf20"
"Gnl3";0,00188046340519205;0,763739240332233;0,167;0,116;1;"P7";"Gnl3"
"Arxes2";0,00189310954521333;1,25314657879552;0,039;0,011;1;"P7";"Arxes2"
"Top2b";0,00190894791141551;0,816818229877395;0,151;0,114;1;"P7";"Top2b"
"Os9";0,00192551450937188;0,624616015790524;0,104;0,056;1;"P7";"Os9"
"Nus1";0,00193159730327165;0,986962122058258;0,096;0,073;1;"P7";"Nus1"
"Msl1";0,00196542384320514;0,397286082218571;0,179;0,17;1;"P7";"Msl1"
"Larp1";0,00199726223317776;0,726878978345977;0,17;0,127;1;"P7";"Larp1"
"Kif3a";0,00200697089102415;0,467209209830622;0,22;0,149;1;"P7";"Kif3a"
"Gcfc2";0,00201502865873899;1,73404170841136;0,053;0,019;1;"P7";"Gcfc2"
"Larp4b";0,00208073793064545;0,658280711309015;0,173;0,112;1;"P7";"Larp4b"
"Fam19a5";0,00209177870839744;1,66153274003054;0,059;0,024;1;"P7";"Fam19a5"
"1810058I24Rik";0,00210476365448295;2,64024198824575;0,035;0,009;1;"P7";"1810058I24Rik"
"Bbip1";0,00211289927874401;1,2234931187048;0,095;0,054;1;"P7";"Bbip1"
"Atpif1";0,00211868949653344;0,413599969892564;0,269;0,231;1;"P7";"Atpif1"
"Lgi2";0,00212598391795156;1,36434302206448;0,07;0,034;1;"P7";"Lgi2"
"Selenoh";0,00215731630403063;2,88916182556992;0,034;0,009;1;"P7";"Selenoh"
"Pak3";0,00220492971861957;0,673739555196167;0,187;0,129;1;"P7";"Pak3"
"Plppr5";0,00222987461471833;1,12329874199931;0,102;0,056;1;"P7";"Plppr5"
"Snap47";0,00223706938131116;0,952106503970133;0,116;0,067;1;"P7";"Snap47"
"Mrpl17";0,00223963848942567;2,43038073138903;0,04;0,013;1;"P7";"Mrpl17"
"Hic2";0,00224530821686531;1,6516230996428;0,04;0,011;1;"P7";"Hic2"
"Atp1a3";0,0022728485903978;0,376591380235678;0,45;0,405;1;"P7";"Atp1a3"
"Timm8b";0,00228935242954928;1,17724173570999;0,096;0,052;1;"P7";"Timm8b"
"Fbln7";0,00232455440810853;5,57250177440713;0,012;0;1;"P7";"Fbln7"
"Fam131c";0,00232455440810925;5,41411569868371;0,012;0;1;"P7";"Fam131c"
"Nynrin";0,00232455440810947;5,51393211937314;0,012;0;1;"P7";"Nynrin"
"Adcy5";0,00233573914260421;0,952269781037026;0,089;0,043;1;"P7";"Adcy5"
"Vdac3";0,00237608281349552;0,916464004217137;0,124;0,071;1;"P7";"Vdac3"
"Tmem237";0,00237630747857802;1,866982237724;0,049;0,019;1;"P7";"Tmem237"
"C1qbp";0,00247079237767083;1,93565026300304;0,047;0,017;1;"P7";"C1qbp"
"Lyrm9";0,00247529379897127;1,70098323605961;0,053;0,019;1;"P7";"Lyrm9"
"Aldoa";0,00249087106108759;0,496695181865512;0,185;0,168;1;"P7";"Aldoa"
"Adcyap1";0,00253835183298682;2,40281666082473;0,039;0,013;1;"P7";"Adcyap1"
"Arrb1";0,0026096844202605;1,00875920642774;0,091;0,045;1;"P7";"Arrb1"
"Rasgef1b";0,00261884691934609;0,333089885723087;0,146;0,093;1;"P7";"Rasgef1b"
"Tmem131l";0,00264122764992553;1,23810301457158;0,081;0,039;1;"P7";"Tmem131l"
"Rab6a";0,00269270034954072;0,655930033693727;0,209;0,162;1;"P7";"Rab6a"
"Csf2ra";0,00269362260759211;0,881821502859843;0,105;0,056;1;"P7";"Csf2ra"
"Psat1";0,00271550638343465;0,531657274440436;0,064;0,03;1;"P7";"Psat1"
"Tbl1x";0,0027198623480992;0,717500063299234;0,14;0,084;1;"P7";"Tbl1x"
"Sfxn2";0,0027422401958721;1,75405198591532;0,048;0,017;1;"P7";"Sfxn2"
"Kcng1";0,0027482825172386;0,873266851906024;0,131;0,08;1;"P7";"Kcng1"
"Atp6v1g1";0,0027633244383456;1,35278926658934;0,075;0,037;1;"P7";"Atp6v1g1"
"Ap1ar";0,00276545510355634;0,690939017511405;0,114;0,097;1;"P7";"Ap1ar"
"Pkp4";0,00280272309387535;1,03953352067119;0,117;0,071;1;"P7";"Pkp4"
"Ube2d2a";0,00280521258008617;1,09934362342293;0,086;0,043;1;"P7";"Ube2d2a"
"Park7";0,00282088395841513;1,13093328030024;0,098;0,062;1;"P7";"Park7"
"Xpo7";0,00283366274662485;0,460945296709681;0,067;0,08;1;"P7";"Xpo7"
"Cc2d1a";0,00283580012782913;1,29102654879831;0,072;0,032;1;"P7";"Cc2d1a"
"Tmem121";0,00283843735014584;1,85799909506622;0,045;0,015;1;"P7";"Tmem121"
"Tmem30a";0,00285319654343805;0,600839802119535;0,169;0,108;1;"P7";"Tmem30a"
"Rpl22";0,00288023483627351;0,86407146885858;0,141;0,091;1;"P7";"Rpl22"
"Nfix";0,00288720865050685;0,602948280692175;0,201;0,162;1;"P7";"Nfix"
"BC051226";0,00291545882776331;5,60134316988913;0,012;0;1;"P7";"BC051226"
"Acan";0,0029154588277639;5,59585708945228;0,012;0;1;"P7";"Acan"
"Scml2";0,00291545882776427;5,58573433745536;0,012;0;1;"P7";"Scml2"
"Rab12";0,00293932282399618;0,914213895394039;0,115;0,078;1;"P7";"Rab12"
"Ttc6";0,00297883355600542;1,56039143451812;0,049;0,017;1;"P7";"Ttc6"
"Ptov1";0,00299632444136901;0,867963035948957;0,139;0,097;1;"P7";"Ptov1"
"Zdhhc3";0,00303225561605035;1,32763236291834;0,067;0,032;1;"P7";"Zdhhc3"
"Gucy1b1";0,00303659674384882;0,721446480628799;0,134;0,082;1;"P7";"Gucy1b1"
"Psmc6";0,00304457515571899;0,218309543574634;0,078;0,097;1;"P7";"Psmc6"
"Washc2";0,00305731665963064;0,356024329153674;0,129;0,138;1;"P7";"Washc2"
"Nfkbia";0,00306120960215163;4,30284408207439;0,021;0,002;1;"P7";"Nfkbia"
"Fez1";0,0030685799652281;1,03148121183643;0,102;0,062;1;"P7";"Fez1"
"Lrrc55";0,00307128193169281;1,99751361259604;0,031;0,006;1;"P7";"Lrrc55"
"Ndufa6";0,00307905502276074;1,04682389020973;0,099;0,054;1;"P7";"Ndufa6"
"Rab1a";0,00308335932129111;0,872195461139701;0,066;0,028;1;"P7";"Rab1a"
"Fnbp1l";0,00308474537375265;0,271209914196992;0,531;0,513;1;"P7";"Fnbp1l"
"Gabrb1";0,00314146049306278;0,476420593510544;0,224;0,155;1;"P7";"Gabrb1"
"Slc9a5";0,00315479199704501;0,767955592145658;0,148;0,095;1;"P7";"Slc9a5"
"Armc6";0,00317860531766773;0,821227117375792;0,065;0,028;1;"P7";"Armc6"
"Nmnat2";0,00320441509493342;1,47867524002932;0,065;0,03;1;"P7";"Nmnat2"
"Ephb1";0,00321833052117205;0,653935134622546;0,124;0,071;1;"P7";"Ephb1"
"Prmt1";0,00324085465470536;1,21823067496669;0,076;0,037;1;"P7";"Prmt1"
"Prdx1";0,00324319232438413;1,18145920973734;0,069;0,03;1;"P7";"Prdx1"
"Prdm8";0,00324644341189137;1,57924588779733;0,042;0,013;1;"P7";"Prdm8"
"Cox6c";0,00324674537139408;0,574317906227028;0,256;0,209;1;"P7";"Cox6c"
"Wiz";0,00327461993028405;0,9347132487359;0,077;0,037;1;"P7";"Wiz"
"Gm47283";0,00327691368481814;0,195643657908607;0,578;0,593;1;"P7";"Gm47283"
"Snrpg";0,00332651503340156;2,42661104946543;0,037;0,015;1;"P7";"Snrpg"
"Nbea";0,00334621211775389;0,333732314779497;0,44;0,366;1;"P7";"Nbea"
"Ebp";0,00335119506494871;2,50156681674928;0,03;0,006;1;"P7";"Ebp"
"Traf7";0,00342119229144629;1,08138395335737;0,076;0,056;1;"P7";"Traf7"
"Serf2";0,0034726019856062;0,731634336995884;0,159;0,108;1;"P7";"Serf2"
"Scg5";0,00349204996796094;0,627093186463933;0,2;0,147;1;"P7";"Scg5"
"Fth1";0,00350502327311564;0,271790140424072;0,541;0,468;1;"P7";"Fth1"
"Fam32a";0,00351493449189321;0,707895783368503;0,057;0,024;1;"P7";"Fam32a"
"Sez6l2";0,00353170231522279;0,802415518181865;0,144;0,093;1;"P7";"Sez6l2"
"Cux1";0,00354802040484985;1,82046857407735;0,038;0,011;1;"P7";"Cux1"
"Zfp704";0,003563857497401;0,732239679079811;0,169;0,119;1;"P7";"Zfp704"
"Upf3b";0,00358721609556951;0,11179174903994;0,092;0,114;1;"P7";"Upf3b"
"Fam213a";0,00361208229458392;1,40751633360834;0,065;0,028;1;"P7";"Fam213a"
"Ctbp1";0,00361512681833091;1,1544493077066;0,085;0,043;1;"P7";"Ctbp1"
"Sema3c";0,00362981642599027;1,16556381502066;0,055;0,022;1;"P7";"Sema3c"
"Rabl3";0,00365832748421515;5,71775100268552;0,011;0;1;"P7";"Rabl3"
"Tdrp";0,00365832748421572;5,32986648774144;0,011;0;1;"P7";"Tdrp"
"Slc10a4";0,00365832748421623;5,03557326802093;0,011;0;1;"P7";"Slc10a4"
"Prr18";0,00365832748421789;5,59860759919502;0,011;0;1;"P7";"Prr18"
"Atp6ap1";0,00366679010162702;0,703804139823326;0,162;0,103;1;"P7";"Atp6ap1"
"Gm2a";0,00367442101061336;1,90826915915667;0,041;0,013;1;"P7";"Gm2a"
"Htr2a";0,00367499807044516;1,35034608320369;0,042;0,013;1;"P7";"Htr2a"
"Skp1a";0,0036858123308489;1,87103837778541;0,054;0,026;1;"P7";"Skp1a"
"Cd81";0,00369906750764369;0,830249614158804;0,126;0,073;1;"P7";"Cd81"
"Ppp2r5b";0,00370053104877094;1,03294522410822;0,106;0,073;1;"P7";"Ppp2r5b"
"Gnaz";0,0037118055264486;0,639827050777685;0,139;0,106;1;"P7";"Gnaz"
"Rap2a";0,00373413905938919;0,868447162872478;0,126;0,075;1;"P7";"Rap2a"
"Pag1";0,00375908764718058;1,62441576529893;0,042;0,013;1;"P7";"Pag1"
"Coprs";0,00377652168630313;3,5752857441422;0,021;0,002;1;"P7";"Coprs"
"Prune1";0,00379911551050351;3,46844971218984;0,025;0,004;1;"P7";"Prune1"
"Itsn1";0,00380969057333226;0,745520819911307;0,146;0,097;1;"P7";"Itsn1"
"Jund";0,00380981978795341;1,39048511803885;0,068;0,041;1;"P7";"Jund"
"Luzp2";0,00383033071867365;1,21023522552709;0,088;0,047;1;"P7";"Luzp2"
"Bax";0,0038802403532068;0,872825371503355;0,108;0,075;1;"P7";"Bax"
"Itpk1";0,00389912232329535;1,05778819138515;0,068;0,03;1;"P7";"Itpk1"
"Chgb";0,003901086104633;0,602673420401213;0,175;0,114;1;"P7";"Chgb"
"Chpf";0,00391001585742205;1,47652867601326;0,059;0,026;1;"P7";"Chpf"
"Mtss1l";0,00391455400782622;1,0934074611668;0,089;0,062;1;"P7";"Mtss1l"
"Cct3";0,00392171635028125;0,985751728422344;0,089;0,045;1;"P7";"Cct3"
"Ap2s1";0,00393993559068728;1,11783281986647;0,084;0,05;1;"P7";"Ap2s1"
"Ptpra";0,00400641531873651;0,516567735091068;0,243;0,188;1;"P7";"Ptpra"
"Efnb2";0,00401189731431427;1,03793742833339;0,083;0,041;1;"P7";"Efnb2"
"Znhit1";0,00405644975912012;1,42015316335298;0,069;0,039;1;"P7";"Znhit1"
"Praf2";0,00409038899544319;1,56331030196486;0,057;0,024;1;"P7";"Praf2"
"Parp6";0,00413167522491909;0,567592498020552;0,158;0,138;1;"P7";"Parp6"
"Crlf1";0,00414156909004281;3,87198351362156;0,02;0,002;1;"P7";"Crlf1"
"Glrx3";0,00414267066714302;0,903205324730525;0,119;0,073;1;"P7";"Glrx3"
"Srgap2";0,00421528433512884;0,523640569265289;0,247;0,19;1;"P7";"Srgap2"
"Ddx25";0,00427435922647318;2,3059729779331;0,03;0,006;1;"P7";"Ddx25"
"Fbf1";0,00431228534181305;0,922201387674415;0,097;0,052;1;"P7";"Fbf1"
"Cand1";0,00435831357201968;0,880095821638529;0,056;0,024;1;"P7";"Cand1"
"Tmem70";0,00436575718559419;2,35485969653604;0,029;0,006;1;"P7";"Tmem70"
"Eif4g1";0,00437465830795566;0,443958515975239;0,26;0,222;1;"P7";"Eif4g1"
"Atp5a1";0,00439496728207259;0,385210241968168;0,191;0,183;1;"P7";"Atp5a1"
"Gpr88";0,00442841450446712;3,66474592068722;0,02;0,002;1;"P7";"Gpr88"
"Atp5j";0,00444695678094001;0,541731550784642;0,123;0,112;1;"P7";"Atp5j"
"Map7d1";0,00446231918467598;0,486795980312415;0,13;0,123;1;"P7";"Map7d1"
"Arhgdib";0,00447942939304217;3,60352675825286;0,02;0,002;1;"P7";"Arhgdib"
"Calr";0,0044979644022342;0,569111341049253;0,206;0,166;1;"P7";"Calr"
"Paxx";0,00450739926239999;1,35557265450639;0,076;0,041;1;"P7";"Paxx"
"Gpr135";0,00453293986667357;1,90127723613724;0,041;0,013;1;"P7";"Gpr135"
"Lrrc9";0,00459290840322384;5,39104442116174;0,011;0;1;"P7";"Lrrc9"
"Rtl5";0,00459290840322614;5,30946718620332;0,011;0;1;"P7";"Rtl5"
"Col9a2";0,0045929084032262;5,43001628810842;0,011;0;1;"P7";"Col9a2"
"Nop16";0,00459290840322664;5,39600081746617;0,011;0;1;"P7";"Nop16"
"P2rx2";0,00459290840322729;5,20907870744997;0,011;0;1;"P7";"P2rx2"
"Adnp";0,00459290840322772;5,56434777568195;0,011;0;1;"P7";"Adnp"
"AC129328.1";0,00459290840322822;5,45623097512816;0,011;0;1;"P7";"AC129328.1"
"Eif3d";0,00463452144433257;1,75690200126009;0,053;0,028;1;"P7";"Eif3d"
"Arhgap20";0,00465497452854919;0,267701590938115;0,219;0,226;1;"P7";"Arhgap20"
"Ackr1";0,00467512587829627;0,818067534519916;0,108;0,06;1;"P7";"Ackr1"
"Manbal";0,0046929981348745;1,16080849991433;0,067;0,03;1;"P7";"Manbal"
"Gabarapl2";0,00470726653697409;1,13552433749911;0,074;0,041;1;"P7";"Gabarapl2"
"Rangap1";0,00470769338169626;0,792787182207243;0,144;0,095;1;"P7";"Rangap1"
"Rab11b";0,00471381465556621;1,10685133391985;0,087;0,05;1;"P7";"Rab11b"
"Map1a";0,00471820050263221;0,373229430421435;0,275;0,261;1;"P7";"Map1a"
"Fdps";0,00472176370858331;1,1710671815606;0,058;0,024;1;"P7";"Fdps"
"Trim28";0,00472227527724209;1,08971243903289;0,08;0,058;1;"P7";"Trim28"
"Myo5b";0,00475217473114252;1,71555290326287;0,033;0,009;1;"P7";"Myo5b"
"Osbpl5";0,00476148493602154;1,73937282156732;0,037;0,011;1;"P7";"Osbpl5"
"Coro1a";0,00477569789147077;0,834362876383378;0,112;0,086;1;"P7";"Coro1a"
"Chst2";0,00480431309702172;1,34183364268293;0,058;0,024;1;"P7";"Chst2"
"Drosha";0,00482270717472167;0,8149237291811;0,127;0,08;1;"P7";"Drosha"
"D630045J12Rik";0,0048553014995128;1,27647313514935;0,068;0,032;1;"P7";"D630045J12Rik"
"Mapk7";0,00487645940503198;1,50155905764997;0,06;0,026;1;"P7";"Mapk7"
"Slco5a1";0,00490165089500101;1,1219446109355;0,054;0,022;1;"P7";"Slco5a1"
"Nicn1";0,00490605135915943;1,20550591032734;0,075;0,041;1;"P7";"Nicn1"
"Nagk";0,00491077441429281;0,806309813568858;0,081;0,041;1;"P7";"Nagk"
"Arhgdia";0,0049253558263868;0,706655011854738;0,164;0,119;1;"P7";"Arhgdia"
"Clstn2";0,0049389022430594;1,06172977173133;0,084;0,043;1;"P7";"Clstn2"
"Doc2b";0,00493946502039508;1,10022475788057;0,047;0,017;1;"P7";"Doc2b"
"Stk25";0,00494475007368989;0,194052015124205;0,103;0,121;1;"P7";"Stk25"
"Erp29";0,0049952284738736;0,815534850391613;0,147;0,101;1;"P7";"Erp29"
"Crim1";0,00501843696819428;1,13326194964712;0,054;0,022;1;"P7";"Crim1"
"Stx7";0,00507108255077895;0,921802690519434;0,109;0,065;1;"P7";"Stx7"
"Nckap5";0,00515915403651838;1,08063276902628;0,064;0,028;1;"P7";"Nckap5"
"Tapbp";0,00521470433896002;2,63788365172567;0,025;0,004;1;"P7";"Tapbp"
"Dhx57";0,00523085826670166;0,859449441477421;0,11;0,08;1;"P7";"Dhx57"
"Dubr";0,00524135099532504;2,35368777694308;0,025;0,004;1;"P7";"Dubr"
"Edem1";0,00524959157253345;2,31557078109941;0,038;0,013;1;"P7";"Edem1"
"Arhgap33";0,00526191780944759;0,643756985465568;0,171;0,138;1;"P7";"Arhgap33"
"Etnk2";0,00526608731728166;1,7216399491127;0,044;0,015;1;"P7";"Etnk2"
"Mvd";0,00526925462424926;2,35379032286087;0,029;0,006;1;"P7";"Mvd"
"Zmynd19";0,00531233536618867;2,26808885732474;0,025;0,004;1;"P7";"Zmynd19"
"Dock9";0,00532804659975568;0,476679010133625;0,193;0,17;1;"P7";"Dock9"
"Fchsd2";0,00533269724027957;0,781208450603839;0,091;0,047;1;"P7";"Fchsd2"
"Hbegf";0,00533292785559777;2,38368597663279;0,025;0,004;1;"P7";"Hbegf"
"Clptm1l";0,0053546135500889;1,15528468878877;0,079;0,041;1;"P7";"Clptm1l"
"Npm1";0,00538350528831693;0,696571602894879;0,133;0,082;1;"P7";"Npm1"
"Sub1";0,00539232098847387;0,861113452911603;0,129;0,086;1;"P7";"Sub1"
"4931428F04Rik";0,00550345464714931;1,11144716640874;0,084;0,047;1;"P7";"4931428F04Rik"
"Pcgf2";0,00553238598350409;1,13039754068314;0,077;0,039;1;"P7";"Pcgf2"
"Dda1";0,00558221904177808;0,940246770223842;0,096;0,054;1;"P7";"Dda1"
"Kifap3";0,00561000694736103;0,420137127625601;0,302;0,25;1;"P7";"Kifap3"
"Cyth2";0,00565939382375883;0,767739099329787;0,073;0,062;1;"P7";"Cyth2"
"Smarcc2";0,00566784897964643;0,771995766562106;0,144;0,101;1;"P7";"Smarcc2"
"Tmem160";0,0056730680914749;1,28546067028582;0,073;0,037;1;"P7";"Tmem160"
"Tfg";0,00569733278172003;1,11129012603324;0,076;0,047;1;"P7";"Tfg"
"Map4k4";0,00569819656823601;0,551469527315428;0,189;0,168;1;"P7";"Map4k4"
"Amz1";0,00574129546326367;1,83369262441833;0,033;0,009;1;"P7";"Amz1"
"Amigo2";0,00576960900453865;5,43413655131572;0,01;0;1;"P7";"Amigo2"
"Fgd3";0,00576960900454012;5,23498880312657;0,01;0;1;"P7";"Fgd3"
"Klf11";0,00576960900454047;5,42739919642362;0,01;0;1;"P7";"Klf11"
"1700016K19Rik";0,00576960900454174;5,47471666633792;0,01;0;1;"P7";"1700016K19Rik"
"Hmgcr";0,00581422541540716;0,663263568969471;0,203;0,155;1;"P7";"Hmgcr"
"Slc22a3";0,00582960845980953;4,26824559934019;0,019;0,002;1;"P7";"Slc22a3"
"Aldh1b1";0,00584410594113953;2,3462001544288;0,019;0,002;1;"P7";"Aldh1b1"
"Pgap1";0,00585374282657617;1,12990830991898;0,088;0,047;1;"P7";"Pgap1"
"Uqcc2";0,00590450163719494;1,13285744102767;0,091;0,052;1;"P7";"Uqcc2"
"Kdm2b";0,0059047651853823;1,45783947683556;0,065;0,034;1;"P7";"Kdm2b"
"Rgmb";0,00591252217094878;1,22439831608347;0,07;0,039;1;"P7";"Rgmb"
"Camsap1";0,00591753633818646;0,776794957738795;0,142;0,097;1;"P7";"Camsap1"
"Ctnnbip1";0,00601357372425082;0,887371201697813;0,101;0,056;1;"P7";"Ctnnbip1"
"Zfp318";0,00606388266826179;0,530043314648465;0,201;0,162;1;"P7";"Zfp318"
"Bri3";0,0060734729236943;0,970267559048063;0,084;0,043;1;"P7";"Bri3"
"Acvr1b";0,00616074223764967;0,885499149936948;0,102;0,058;1;"P7";"Acvr1b"
"Aldh9a1";0,00621092991159898;0,975679136965824;0,06;0,026;1;"P7";"Aldh9a1"
"Anapc4";0,00627095639653631;0,840272577845714;0,114;0,075;1;"P7";"Anapc4"
"Rdx";0,00635244026304024;0,841079841222283;0,044;0,017;1;"P7";"Rdx"
"Fam126a";0,00642053349582922;0,499339376554259;0,161;0,138;1;"P7";"Fam126a"
"Zbtb34";0,00653946427162759;2,25053435360698;0,028;0,006;1;"P7";"Zbtb34"
"Psma7";0,00660426491853524;0,721481395895783;0,163;0,11;1;"P7";"Psma7"
"Armcx6";0,00660429468996682;3,78236471178672;0,022;0,004;1;"P7";"Armcx6"
